image_filename,image_id,station,instrument,year,day_of_year,date_str,time_str,roi_name,discard,snow_presence,flags,flag_count,has_flags,not_needed,is_annotated,annotation_status,annotation_time_minutes,annotation_id,split,split_hash
lonnstorp_LON_AGR_PL01_PHE01_2024_001_20240101_130002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_001_130002,lonnstorp,LON_AGR_PL01_PHE01,2024,1,20240101,130002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_001_130002_ROI_00,test,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_001_20240101_133001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_001_133001,lonnstorp,LON_AGR_PL01_PHE01,2024,1,20240101,133001,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_001_133001_ROI_00,test,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_001_20240101_140001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_001_140001,lonnstorp,LON_AGR_PL01_PHE01,2024,1,20240101,140001,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_001_140001_ROI_00,test,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_002_20240102_093002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_002_093002,lonnstorp,LON_AGR_PL01_PHE01,2024,2,20240102,093002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_002_093002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_002_20240102_100002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_002_100002,lonnstorp,LON_AGR_PL01_PHE01,2024,2,20240102,100002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_002_100002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_002_20240102_103002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_002_103002,lonnstorp,LON_AGR_PL01_PHE01,2024,2,20240102,103002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_002_103002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_002_20240102_110002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_002_110002,lonnstorp,LON_AGR_PL01_PHE01,2024,2,20240102,110002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_002_110002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_002_20240102_113001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_002_113001,lonnstorp,LON_AGR_PL01_PHE01,2024,2,20240102,113001,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_002_113001_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_002_20240102_120001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_002_120001,lonnstorp,LON_AGR_PL01_PHE01,2024,2,20240102,120001,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_002_120001_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_002_20240102_123002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_002_123002,lonnstorp,LON_AGR_PL01_PHE01,2024,2,20240102,123002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_002_123002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_002_20240102_130002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_002_130002,lonnstorp,LON_AGR_PL01_PHE01,2024,2,20240102,130002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_002_130002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_002_20240102_133003.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_002_133003,lonnstorp,LON_AGR_PL01_PHE01,2024,2,20240102,133003,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_002_133003_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_002_20240102_140002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_002_140002,lonnstorp,LON_AGR_PL01_PHE01,2024,2,20240102,140002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_002_140002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_090002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_090002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,090002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_090002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_090002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_090002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,090002,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_090002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_093003.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_093003,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,093003,ROI_00,True,True,bluish_dominated,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_093003_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_093003.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_093003,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,093003,ROI_01,True,True,bluish_dominated,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_093003_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_100002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_100002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,100002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_100002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_100002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_100002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,100002,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_100002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_103002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_103002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,103002,ROI_00,False,True,fog,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_103002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_103002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_103002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,103002,ROI_01,False,True,fog,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_103002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_110002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_110002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,110002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_110002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_110002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_110002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,110002,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_110002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_113002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_113002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,113002,ROI_00,False,True,fog,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_113002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_113002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_113002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,113002,ROI_01,False,True,fog,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_113002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_120003.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_120003,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,120003,ROI_00,False,True,fog,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_120003_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_120003.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_120003,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,120003,ROI_01,False,True,fog,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_120003_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_123001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_123001,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,123001,ROI_00,True,True,fog,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_123001_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_123001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_123001,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,123001,ROI_01,False,True,fog,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_123001_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_130001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_130001,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,130001,ROI_00,False,True,fog,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_130001_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_130001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_130001,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,130001,ROI_01,False,True,fog,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_130001_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_133002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_133002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,133002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_133002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_133002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_133002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,133002,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_133002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_140002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_140002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,140002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_140002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_003_20240103_140002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_003_140002,lonnstorp,LON_AGR_PL01_PHE01,2024,3,20240103,140002,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_003_140002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_090002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_090002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,090002,ROI_00,True,True,bluish_dominated,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_090002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_090002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_090002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,090002,ROI_01,True,True,bluish_dominated,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_090002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_093002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_093002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,093002,ROI_00,False,True,low_brightness,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_093002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_093002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_093002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,093002,ROI_01,False,True,low_brightness,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_093002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_100002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_100002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,100002,ROI_00,False,True,low_brightness,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_100002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_100002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_100002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,100002,ROI_01,True,True,low_brightness,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_100002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_103001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_103001,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,103001,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_103001_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_103001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_103001,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,103001,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_103001_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_110002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_110002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,110002,ROI_00,False,True,low_brightness,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_110002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_110002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_110002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,110002,ROI_01,False,True,low_brightness,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_110002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_113002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_113002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,113002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_113002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_113002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_113002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,113002,ROI_01,False,True,low_brightness,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_113002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_120002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_120002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,120002,ROI_00,False,True,low_brightness,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_120002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_120002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_120002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,120002,ROI_01,False,True,low_brightness,1,True,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_120002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_123002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_123002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,123002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_123002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_123002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_123002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,123002,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_123002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_130002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_130002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,130002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_130002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_130002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_130002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,130002,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_130002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_133002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_133002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,133002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_133002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_133002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_133002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,133002,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_133002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_140002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_140002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,140002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_140002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_004_20240104_140002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_004_140002,lonnstorp,LON_AGR_PL01_PHE01,2024,4,20240104,140002,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_004_140002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_005_20240105_090002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_005_090002,lonnstorp,LON_AGR_PL01_PHE01,2024,5,20240105,090002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_005_090002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_005_20240105_090002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_005_090002,lonnstorp,LON_AGR_PL01_PHE01,2024,5,20240105,090002,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_005_090002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_005_20240105_093001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_005_093001,lonnstorp,LON_AGR_PL01_PHE01,2024,5,20240105,093001,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_005_093001_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_005_20240105_093001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_005_093001,lonnstorp,LON_AGR_PL01_PHE01,2024,5,20240105,093001,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_005_093001_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_005_20240105_100001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_005_100001,lonnstorp,LON_AGR_PL01_PHE01,2024,5,20240105,100001,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_005_100001_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_005_20240105_100001.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_005_100001,lonnstorp,LON_AGR_PL01_PHE01,2024,5,20240105,100001,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_005_100001_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_005_20240105_103002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_005_103002,lonnstorp,LON_AGR_PL01_PHE01,2024,5,20240105,103002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_005_103002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_005_20240105_103002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_005_103002,lonnstorp,LON_AGR_PL01_PHE01,2024,5,20240105,103002,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_005_103002_ROI_01,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_005_20240105_110002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_005_110002,lonnstorp,LON_AGR_PL01_PHE01,2024,5,20240105,110002,ROI_00,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_005_110002_ROI_00,train,a04bd886
lonnstorp_LON_AGR_PL01_PHE01_2024_005_20240105_110002.jpg,lonnstorp_LON_AGR_PL01_PHE01_2024_005_110002,lonnstorp,LON_AGR_PL01_PHE01,2024,5,20240105,110002,ROI_01,False,True,,0,False,False,True,completed,0.0,lonnstorp_LON_AGR_PL01_PHE01_2024_005_110002_ROI_01,train,a04bd886
